track,time,event,note,velocity
1,2,Note_off,63,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,60,112
1,2,Note_off,60,63
1,2,Note_on,63,112
1,2,Note_off,63,63
1,2,Note_on,63,112
1,2,Note_off,63,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,68,112
1,2,Note_off,68,63
1,2,Note_on,72,112
1,2,Note_off,72,63
1,2,Note_on,72,112
1,2,Note_off,72,63
1,2,Note_on,63,112
1,2,Note_off,63,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,63,112
1,2,Note_off,63,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,72,112
1,2,Note_off,72,63
1,2,Note_on,72,112
1,2,Note_off,72,63
1,2,Note_on,63,112
1,2,Note_off,63,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,65,112
1,2,Note_off,65,63
1,2,Note_on,60,112
1,2,Note_off,60,63
1,2,Note_on,60,112
1,3,Note_off,60,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,60,112
1,3,Note_off,60,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,68,112
1,3,Note_off,68,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,63,112
1,3,Note_off,63,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,65,112
1,3,Note_off,65,63
1,3,Note_on,60,112
1,3,Note_off,60,63
1,3,Note_on,60,112
1,3,Note_off,60,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,72,112
