track,start,end,event,channel,note,velocity,name
1,4,4,Note_on,4,65,101,F4
1,4,4,Note_on,4,65,108,F4
1,5,5,Note_on,4,65,101,F4
1,5,6,Note_on,4,65,101,F4
1,6,6,Note_on,4,63,107,E-4
1,6,6,Note_on,4,62,103,D4
1,6,7,Note_on,4,65,103,F4
1,7,7,Note_on,4,57,108,A3
1,8,9,Note_on,4,57,109,A3
1,10,10,Note_on,4,65,101,F4
1,11,11,Note_on,4,65,101,F4
1,11,11,Note_on,4,63,102,E-4
1,11,12,Note_on,4,63,105,E-4
1,12,12,Note_on,4,62,106,D4
1,12,13,Note_on,4,63,107,E-4
1,13,14,Note_on,4,58,107,B-3
1,14,15,Note_on,4,58,108,B-3
1,17,17,Note_on,4,63,107,E-4
1,17,17,Note_on,4,63,109,E-4
1,17,18,Note_on,4,62,109,D4
1,18,18,Note_on,4,62,104,D4
1,18,19,Note_on,4,62,106,D4
1,19,19,Note_on,4,60,102,C4
1,19,20,Note_on,4,62,103,D4
1,20,20,Note_on,4,65,106,F4
1,20,21,Note_on,4,58,109,B-3
1,23,23,Note_on,4,58,108,B-3
1,23,23,Note_on,4,58,102,B-3
1,23,24,Note_on,4,62,101,D4
1,24,24,Note_on,4,58,102,B-3
1,24,25,Note_on,4,58,105,B-3
1,25,26,Note_on,4,58,103,B-3
1,29,29,Note_on,4,65,104,F4
1,29,29,Note_on,4,65,105,F4
1,29,30,Note_on,4,65,109,F4
1,30,30,Note_on,4,65,105,F4
1,30,30,Note_on,4,65,109,F4
1,30,31,Note_on,4,65,109,F4
1,31,31,Note_on,4,63,104,E-4
1,31,32,Note_on,4,62,101,D4
1,32,32,Note_on,4,65,106,F4
1,32,33,Note_on,4,57,102,A3
1,33,34,Note_on,4,57,107,A3
1,35,35,Note_on,4,65,106,F4
1,36,36,Note_on,4,65,101,F4
1,36,36,Note_on,4,65,108,F4
1,36,37,Note_on,4,63,106,E-4
1,37,37,Note_on,4,63,109,E-4
1,37,37,Note_on,4,63,107,E-4
1,38,38,Note_on,4,62,104,D4
1,38,38,Note_on,4,63,105,E-4
1,38,39,Note_on,4,65,104,F4
1,39,40,Note_on,4,58,102,B-3
1,42,42,Note_on,4,63,103,E-4
1,42,42,Note_on,4,63,108,E-4
1,42,43,Note_on,4,62,104,D4
1,43,43,Note_on,4,62,107,D4
1,43,44,Note_on,4,62,101,D4
1,44,44,Note_on,4,60,102,C4
1,44,45,Note_on,4,62,106,D4
1,45,45,Note_on,4,58,102,B-3
1,45,47,Note_on,4,58,103,B-3
1,48,48,Note_on,4,58,109,B-3
1,48,49,Note_on,4,58,104,B-3
1,49,49,Note_on,4,62,107,D4
1,49,49,Note_on,4,58,104,B-3
1,49,50,Note_on,4,58,107,B-3
1,50,51,Note_on,4,58,104,B-3
