track,time,event,note,velocity
1,12,Note_on,71,83
1,13,Note_on,71,0
1,13,Note_on,64,76
1,13,Note_on,64,0
1,13,Note_on,68,76
1,13,Note_on,68,0
1,13,Note_on,71,76
1,13,Note_on,71,0
1,13,Note_on,72,83
1,14,Note_on,72,0
1,14,Note_on,64,76
1,14,Note_on,64,0
1,14,Note_on,76,76
1,14,Note_on,76,0
1,14,Note_on,75,64
1,14,Note_on,75,0
1,14,Note_on,76,76
1,15,Note_on,76,0
1,15,Note_on,75,70
1,15,Note_on,75,0
1,15,Note_on,76,76
1,15,Note_on,76,0
1,15,Note_on,71,76
1,15,Note_on,71,0
1,15,Note_on,74,76
1,15,Note_on,74,0
1,15,Note_on,72,76
1,15,Note_on,72,0
1,15,Note_on,69,76
1,16,Note_on,69,0
1,16,Note_on,60,76
1,16,Note_on,60,0
1,16,Note_on,64,76
1,16,Note_on,64,0
1,16,Note_on,69,76
1,17,Note_on,69,0
1,17,Note_on,71,83
1,17,Note_on,71,0
1,17,Note_on,64,76
1,17,Note_on,64,0
1,17,Note_on,72,76
1,17,Note_on,72,0
1,17,Note_on,71,76
1,18,Note_on,71,0
1,18,Note_on,69,83
1,18,Note_on,69,0
1,18,Note_on,71,76
1,18,Note_on,71,0
1,18,Note_on,72,76
1,19,Note_on,72,0
1,19,Note_on,74,76
1,19,Note_on,74,0
1,19,Note_on,76,76
1,19,Note_on,76,0
1,19,Note_on,67,76
1,20,Note_on,67,0
1,20,Note_on,77,76
1,20,Note_on,77,0
1,20,Note_on,76,76
1,20,Note_on,76,0
1,20,Note_on,74,76
1,21,Note_on,74,0
1,21,Note_on,65,76
1,21,Note_on,65,0
1,21,Note_on,76,76
1,21,Note_on,76,0
1,21,Note_on,74,76
1,21,Note_on,74,0
1,21,Note_on,72,76
1,22,Note_on,72,0
1,22,Note_on,64,76
1,22,Note_on,64,0
1,22,Note_on,74,76
1,22,Note_on,74,0
1,22,Note_on,72,76
1,22,Note_on,72,0
1,22,Note_on,71,76
1,23,Note_on,71,0
1,23,Note_on,64,76
1,23,Note_on,64,0
1,23,Note_on,64,76
1,23,Note_on,64,0
1,23,Note_on,76,76
1,23,Note_on,76,0
1,23,Note_on,64,76
1,23,Note_on,64,0
1,23,Note_on,76,76
1,23,Note_on,76,0
1,23,Note_on,76,70
1,24,Note_on,76,0
1,24,Note_on,88,64
1,24,Note_on,88,0
1,24,Note_on,75,70
1,24,Note_on,75,0
1,24,Note_on,76,76
1,24,Note_on,76,0
1,24,Note_on,75,76
1,24,Note_on,75,0
1,24,Note_on,76,76
1,24,Note_on,76,0
1,24,Note_on,75,76
1,25,Note_on,75,0
1,25,Note_on,76,76
1,25,Note_on,76,0
1,25,Note_on,71,76
1,25,Note_on,71,0
1,25,Note_on,74,70
1,25,Note_on,74,0
1,25,Note_on,72,76
1,25,Note_on,72,0
1,25,Note_on,69,76
1,26,Note_on,69,0
1,26,Note_on,60,76
1,26,Note_on,60,0
1,26,Note_on,64,76
1,26,Note_on,64,0
1,26,Note_on,69,76
1,26,Note_on,69,0
1,26,Note_on,71,76
1,27,Note_on,71,0
1,27,Note_on,64,76
1,27,Note_on,64,0
1,27,Note_on,68,76
1,27,Note_on,68,0
1,27,Note_on,71,76
1,28,Note_on,71,0
1,28,Note_on,72,76
1,28,Note_on,72,0
1,28,Note_on,64,76
1,28,Note_on,64,0
1,28,Note_on,76,76
1,28,Note_on,76,0
1,28,Note_on,75,76
1,29,Note_on,75,0
1,29,Note_on,76,76
1,29,Note_on,76,0
1,29,Note_on,75,70
1,29,Note_on,75,0
1,29,Note_on,76,76
1,29,Note_on,76,0
1,29,Note_on,71,70
1,29,Note_on,71,0
1,29,Note_on,74,76
1,29,Note_on,74,0
1,29,Note_on,72,76
1,30,Note_on,72,0
1,30,Note_on,69,83
1,30,Note_on,69,0
1,30,Note_on,60,76
1,30,Note_on,60,0
1,30,Note_on,64,76
1,31,Note_on,64,0
1,31,Note_on,69,76
1,31,Note_on,69,0
1,31,Note_on,71,76
1,31,Note_on,71,0
1,31,Note_on,64,76
1,32,Note_on,64,0
1,32,Note_on,72,76
1,32,Note_on,72,0
1,32,Note_on,71,76
1,32,Note_on,71,0
1,32,Note_on,69,76
1,32,Note_on,69,0
1,32,Note_on,71,76
1,33,Note_on,71,0
1,33,Note_on,72,76
1,33,Note_on,72,0
1,33,Note_on,74,76
1,33,Note_on,74,0
1,33,Note_on,76,76
