track,start,end,event,channel,note,velocity,name
1,1,1,Note_on,1,60,80,C4
1,1,1,Note_on,1,60,80,C4
1,2,2,Note_on,1,62,80,D4
1,2,2,Note_on,1,60,80,C4
1,2,3,Note_on,1,65,80,F4
1,3,4,Note_on,1,64,80,E4
1,4,4,Note_on,1,60,80,C4
1,4,4,Note_on,1,60,80,C4
1,4,5,Note_on,1,62,80,D4
1,5,5,Note_on,1,60,80,C4
1,6,6,Note_on,1,67,80,G4
1,6,7,Note_on,1,65,80,F4
1,7,7,Note_on,1,60,80,C4
1,7,7,Note_on,1,60,80,C4
1,8,8,Note_on,1,72,80,C5
1,8,8,Note_on,1,69,80,A4
1,8,9,Note_on,1,65,80,F4
1,9,9,Note_on,1,65,80,F4
1,9,9,Note_on,1,64,80,E4
1,10,10,Note_on,1,62,80,D4
1,10,10,Note_on,1,70,80,B-4
1,10,10,Note_on,1,70,80,B-4
1,10,11,Note_on,1,69,80,A4
1,11,11,Note_on,1,65,80,F4
1,12,12,Note_on,1,67,80,G4
1,12,13,Note_on,1,65,80,F4
