track,start,end,event,channel,note,velocity,name
1,90,90,Note_on,2,67,90,G4
1,90,90,Note_on,2,69,110,A4
1,90,90,Note_on,2,70,124,B-4
1,91,91,Note_on,2,63,81,E-4
1,91,91,Note_on,2,67,109,G4
1,91,91,Note_on,2,63,90,E-4
1,91,91,Note_on,2,65,105,F4
1,91,91,Note_on,2,67,123,G4
1,91,91,Note_on,2,58,85,B-3
1,92,92,Note_on,2,63,112,E-4
1,92,92,Note_on,2,58,91,B-3
1,92,92,Note_on,2,62,108,D4
1,92,92,Note_on,2,63,121,E-4
1,92,92,Note_on,2,63,97,E-4
1,92,92,Note_on,2,63,96,E-4
1,93,93,Note_on,2,63,95,E-4
1,93,93,Note_on,2,63,97,E-4
1,93,93,Note_on,2,62,93,D4
1,93,93,Note_on,2,69,127,A4
1,93,93,Note_on,2,69,116,A4
1,93,94,Note_on,2,69,114,A4
1,94,94,Note_on,2,69,113,A4
1,94,94,Note_on,2,74,127,D5
1,94,94,Note_on,2,69,100,A4
1,94,94,Note_on,2,69,110,A4
1,94,94,Note_on,2,69,117,A4
1,94,95,Note_on,2,69,114,A4
1,95,95,Note_on,2,75,127,E-5
1,95,95,Note_on,2,69,99,A4
1,95,95,Note_on,2,75,127,E-5
1,95,96,Note_on,2,69,115,A4
1,96,96,Note_on,2,75,127,E-5
1,96,96,Note_on,2,74,127,D5
1,96,96,Note_on,2,79,127,G5
