track,time,event,note,velocity
1,22,Note_off,40,63
1,22,Note_off,43,63
1,22,Note_off,60,63
1,22,Note_on,67,112
1,23,Note_off,67,63
1,23,Note_on,67,112
1,23,Note_off,67,63
1,24,Note_on,69,112
1,24,Note_off,69,63
1,24,Note_on,69,112
1,25,Note_off,69,63
1,25,Note_on,67,112
1,26,Note_on,65,112
1,26,Note_off,67,63
1,27,Note_off,65,63
1,27,Note_on,65,112
1,27,Note_off,65,63
1,27,Note_on,64,112
1,28,Note_off,64,63
1,28,Note_on,64,112
1,29,Note_off,64,63
1,29,Note_on,62,112
1,29,Note_off,62,63
1,29,Note_on,62,112
1,30,Note_off,62,63
1,30,Note_on,60,112
